,userid,learning_seq,mcode,learning_action_seq,event_type,action,object_type,timestamp,gender,grade,memberstatus,memberstatus_change,day_01_status,day_02_status,day_03_status,day_04_status,day_05_status,day_06_status,day_07_status,day_08_status,day_09_status,day_10_status,day_11_status,day_12_status,day_13_status,day_14_status,day_15_status,day_16_status,day_17_status,day_18_status,day_19_status,day_20_status,day_21_status,day_22_status,day_23_status,day_24_status,day_25_status,day_26_status,day_27_status,day_28_status,day_29_status,day_30_status,day_31_status,change_date
718,d5871049-d107-4946-a7df-cea704f738ed,1,T0SE52U11002,29,ViewEvent,Viewed,DigitalResource,2022-09-13 21:53:56.797,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
648,d5871049-d107-4946-a7df-cea704f738ed,2,T0TE52U02003,1,ViewEvent,Viewed,DigitalResource,2022-09-14 15:01:02.010,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
649,d5871049-d107-4946-a7df-cea704f738ed,2,T0TE52U02003,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-14 15:01:06.311,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
650,d5871049-d107-4946-a7df-cea704f738ed,2,T0TE52U02003,3,ViewEvent,Viewed,DigitalResource,2022-09-14 15:01:06.473,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
651,d5871049-d107-4946-a7df-cea704f738ed,2,T0TE52U02003,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-14 15:01:43.617,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
652,d5871049-d107-4946-a7df-cea704f738ed,2,T0TE52U02003,5,ViewEvent,Viewed,DigitalResource,2022-09-14 15:01:43.798,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
629,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,1,ViewEvent,Viewed,DigitalResource,2022-09-14 15:05:01.146,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
630,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-14 15:05:14.255,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
631,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,3,ViewEvent,Viewed,DigitalResource,2022-09-14 15:05:14.424,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
632,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-14 15:05:29.481,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
633,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,5,ViewEvent,Viewed,DigitalResource,2022-09-14 15:05:29.669,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
634,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,6,MediaEvent,Started,VideoObject,2022-09-14 15:05:33.686,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
635,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,7,MediaEvent,JumpedTo,VideoObject,2022-09-14 15:05:33.686,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
636,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,8,MediaEvent,Ended,VideoObject,2022-09-14 15:05:33.686,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
637,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,9,ViewEvent,Viewed,DigitalResource,2022-09-14 15:05:34.450,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
638,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,10,MediaEvent,Started,VideoObject,2022-09-14 15:05:41.180,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
639,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,11,MediaEvent,JumpedTo,VideoObject,2022-09-14 15:05:41.180,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
640,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,12,MediaEvent,ChangedVolume,VideoObject,2022-09-14 15:05:41.180,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
641,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,13,MediaEvent,Ended,VideoObject,2022-09-14 15:05:41.180,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
642,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,14,MediaEvent,JumpedTo,VideoObject,2022-09-14 15:05:41.180,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
643,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,15,ViewEvent,Viewed,DigitalResource,2022-09-14 15:05:42.463,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
644,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,16,NavigationEvent,NavigatedTo,DigitalResource,2022-09-14 15:06:07.353,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
645,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,17,ViewEvent,Viewed,DigitalResource,2022-09-14 15:06:07.494,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
646,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,18,NavigationEvent,NavigatedTo,DigitalResource,2022-09-14 15:06:48.552,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
647,d5871049-d107-4946-a7df-cea704f738ed,3,T0KE52U04003,19,ViewEvent,Viewed,DigitalResource,2022-09-14 15:06:48.911,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
625,d5871049-d107-4946-a7df-cea704f738ed,1,T0SE90U08008,1,MediaEvent,Started,VideoObject,2022-09-15 21:42:02.666,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
626,d5871049-d107-4946-a7df-cea704f738ed,1,T0SE90U08008,2,MediaEvent,JumpedTo,VideoObject,2022-09-15 21:43:32.112,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
627,d5871049-d107-4946-a7df-cea704f738ed,1,T0SE90U08008,3,MediaEvent,JumpedTo,VideoObject,2022-09-15 21:43:32.191,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
628,d5871049-d107-4946-a7df-cea704f738ed,1,T0SE90U08008,4,MediaEvent,Ended,VideoObject,2022-09-15 21:43:46.736,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
657,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,1,ViewEvent,Viewed,DigitalResource,2022-09-15 21:44:02.205,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
658,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-15 21:44:09.319,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
659,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,3,ViewEvent,Viewed,DigitalResource,2022-09-15 21:44:09.458,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
660,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-15 21:44:49.803,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
661,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,5,ViewEvent,Viewed,DigitalResource,2022-09-15 21:44:49.926,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
662,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,6,NavigationEvent,NavigatedTo,DigitalResource,2022-09-15 21:45:32.706,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
663,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,7,ViewEvent,Viewed,DigitalResource,2022-09-15 21:45:32.868,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
666,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,10,MediaEvent,Ended,VideoObject,2022-09-15 21:45:38.534,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
664,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,8,MediaEvent,Started,VideoObject,2022-09-15 21:45:38.534,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
665,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,9,MediaEvent,JumpedTo,VideoObject,2022-09-15 21:45:38.534,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
667,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,11,ViewEvent,Viewed,DigitalResource,2022-09-15 21:45:39.619,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
668,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,12,MediaEvent,Started,VideoObject,2022-09-15 21:45:49.256,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
669,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,13,MediaEvent,Ended,VideoObject,2022-09-15 21:45:49.256,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
670,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,14,MediaEvent,JumpedTo,VideoObject,2022-09-15 21:45:49.256,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
671,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,15,ViewEvent,Viewed,DigitalResource,2022-09-15 21:45:51.101,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
672,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,16,MediaEvent,Started,VideoObject,2022-09-15 21:45:58.348,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
673,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,17,MediaEvent,JumpedTo,VideoObject,2022-09-15 21:45:58.348,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
674,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,18,MediaEvent,Ended,VideoObject,2022-09-15 21:45:58.348,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
675,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,19,ViewEvent,Viewed,DigitalResource,2022-09-15 21:45:59.898,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
676,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,20,NavigationEvent,NavigatedTo,DigitalResource,2022-09-15 21:47:06.266,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
677,d5871049-d107-4946-a7df-cea704f738ed,2,T0SE52U11003,21,ViewEvent,Viewed,DigitalResource,2022-09-15 21:47:06.662,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
683,d5871049-d107-4946-a7df-cea704f738ed,1,T0KE52U04004,1,ViewEvent,Viewed,DigitalResource,2022-09-19 22:48:20.160,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5809,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,1,ViewEvent,Viewed,DigitalResource,2022-09-01 19:35:09.624,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5810,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-01 19:35:21.376,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5811,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,3,ViewEvent,Viewed,DigitalResource,2022-09-01 19:35:21.584,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5812,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-01 19:35:52.562,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5813,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,5,ViewEvent,Viewed,DigitalResource,2022-09-01 19:35:52.718,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5818,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,10,MediaEvent,Ended,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5819,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,11,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5820,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,12,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5821,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,13,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5822,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,14,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5823,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,15,MediaEvent,ChangedVolume,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5814,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,6,MediaEvent,Started,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5815,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,7,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5816,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,8,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5817,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,9,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:35:53.709,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5824,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,16,ViewEvent,Viewed,DigitalResource,2022-09-01 19:43:46.257,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5825,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,17,MediaEvent,Started,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5826,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,18,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5827,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,19,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5828,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,20,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5829,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,21,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5830,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,22,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5831,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,23,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5832,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,24,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5833,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,25,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5834,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,26,MediaEvent,Ended,VideoObject,2022-09-01 19:44:00.094,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5835,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,27,ViewEvent,Viewed,DigitalResource,2022-09-01 19:52:52.748,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5836,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,28,NavigationEvent,NavigatedTo,DigitalResource,2022-09-01 19:52:53.033,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5837,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,29,ViewEvent,Viewed,DigitalResource,2022-09-01 19:52:53.119,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5838,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,30,NavigationEvent,NavigatedTo,DigitalResource,2022-09-01 19:53:39.033,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5839,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,31,ViewEvent,Viewed,DigitalResource,2022-09-01 19:53:39.405,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5840,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,32,NavigationEvent,NavigatedTo,DigitalResource,2022-09-01 19:54:43.607,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5841,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,33,ViewEvent,Viewed,DigitalResource,2022-09-01 19:54:43.718,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5842,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,34,NavigationEvent,NavigatedTo,DigitalResource,2022-09-01 19:55:22.188,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
5843,d62cce9e-39d7-439d-8476-f59473f05915,1,T0NE52U11001,35,ViewEvent,Viewed,DigitalResource,2022-09-01 19:55:22.350,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
6309,d62cce9e-39d7-439d-8476-f59473f05915,3,T0XE52U01010,1,ViewEvent,Viewed,DigitalResource,2022-09-01 19:57:32.567,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
6310,d62cce9e-39d7-439d-8476-f59473f05915,4,T0XE52U01010,1,ViewEvent,Viewed,DigitalResource,2022-09-01 19:57:50.244,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
6311,d62cce9e-39d7-439d-8476-f59473f05915,4,T0XE52U01010,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-01 19:57:54.363,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
6319,d62cce9e-39d7-439d-8476-f59473f05915,4,T0XE52U01010,10,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:57:54.963,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
6320,d62cce9e-39d7-439d-8476-f59473f05915,4,T0XE52U01010,11,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:57:54.963,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
6321,d62cce9e-39d7-439d-8476-f59473f05915,4,T0XE52U01010,12,MediaEvent,ChangedSpeed,VideoObject,2022-09-01 19:57:54.963,M,5,44,"11,44",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,44,44,44,44,44,44,44,999,24
